,image_id,question_id,question_type,question,answers,multiple_choice_answer,answer_type,pid,output,answer_similarity,correct,model,condition,meta_model,quadrant
399,COCO_val2014_000000493846.jpg,493846001,what,"Question: What might someone wear on their head when riding this thing? Answer the question using a single word or phrase. 
Answer:","[{'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'helmet', 'answer_confidence': 'maybe', 'answer_id': 2}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'cap', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'hat', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 10}]",helmet,other,399,helmet,100.0,100.0,,,open-source model,Human Wrong / Model Correct
399,COCO_val2014_000000493846.jpg,493846001,what,"
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
Question: What might someone wear on their head when riding this thing? Answer the question using a single word or phrase. 
Answer:","[{'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'helmet', 'answer_confidence': 'maybe', 'answer_id': 2}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'cap', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'hat', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 10}]",helmet,other,399,helmet,100.0,100.0,,inst blind,open-source model,Human Wrong / Model Correct
399,COCO_val2014_000000493846.jpg,493846001,what,"Question: What might someone wear on their head when riding this thing? Answer the question using a single word or phrase. 
Answer:","[{'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'helmet', 'answer_confidence': 'maybe', 'answer_id': 2}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'cap', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'hat', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 10}]",helmet,other,399,helmet,100.0,100.0,,,open-source model,Human Wrong / Model Correct
399,COCO_val2014_000000493846.jpg,493846001,what,"
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
Question: What might someone wear on their head when riding this thing? Answer the question using a single word or phrase. 
Answer:","[{'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'helmet', 'answer_confidence': 'maybe', 'answer_id': 2}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'cap', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'hat', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 10}]",helmet,other,399,helmet,100.0,100.0,,inst blind,open-source model,Human Wrong / Model Correct
399,COCO_val2014_000000493846.jpg,493846001,what,"Question: What might someone wear on their head when riding this thing? Answer the question using a single word or phrase. 
Answer:","[{'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'helmet', 'answer_confidence': 'maybe', 'answer_id': 2}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'cap', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'hat', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 10}]",helmet,other,399,helmet,100.0,100.0,,,open-source model,Human Wrong / Model Correct
399,COCO_val2014_000000493846.jpg,493846001,what,"
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
Question: What might someone wear on their head when riding this thing? Answer the question using a single word or phrase. 
Answer:","[{'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'helmet', 'answer_confidence': 'maybe', 'answer_id': 2}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'cap', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'hat', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 10}]",helmet,other,399,Helmet,100.0,100.0,,inst blind,open-source model,Human Wrong / Model Correct
399,COCO_val2014_000000493846.jpg,493846001,what,"Question: What might someone wear on their head when riding this thing? Answer the question using a single word or phrase. 
Answer:","[{'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'helmet', 'answer_confidence': 'maybe', 'answer_id': 2}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'cap', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'hat', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 10}]",helmet,other,399,helmet,100.0,100.0,,,open-source model,Human Wrong / Model Correct
399,COCO_val2014_000000493846.jpg,493846001,what,"
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
Question: What might someone wear on their head when riding this thing? Answer the question using a single word or phrase. 
Answer:","[{'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'helmet', 'answer_confidence': 'maybe', 'answer_id': 2}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'cap', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'hat', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 10}]",helmet,other,399,helmet,100.0,100.0,,inst blind,open-source model,Human Wrong / Model Correct
399,COCO_val2014_000000493846.jpg,493846001,what,"Question: What might someone wear on their head when riding this thing? Answer the question using a single word or phrase. 
Answer:","[{'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'helmet', 'answer_confidence': 'maybe', 'answer_id': 2}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'cap', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'hat', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 10}]",helmet,other,399,helmet,100.0,100.0,,,open-source model,Human Wrong / Model Correct
399,COCO_val2014_000000493846.jpg,493846001,what,"
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
Question: What might someone wear on their head when riding this thing? Answer the question using a single word or phrase. 
Answer:","[{'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'helmet', 'answer_confidence': 'maybe', 'answer_id': 2}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'cap', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'hat', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 10}]",helmet,other,399,helmet,100.0,100.0,,inst blind,open-source model,Human Wrong / Model Correct
399,COCO_val2014_000000493846.jpg,493846001,what,"Question: What might someone wear on their head when riding this thing? Answer the question using a single word or phrase. 
Answer:","[{'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'helmet', 'answer_confidence': 'maybe', 'answer_id': 2}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'cap', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'hat', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 10}]",helmet,other,399,hat,52.2,33.3,,,open-source model,Human Wrong / Model Correct
399,COCO_val2014_000000493846.jpg,493846001,what,"Question: What might someone wear on their head when riding this thing? Answer the question using a single word or phrase. 
Answer:
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
","[{'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'helmet', 'answer_confidence': 'maybe', 'answer_id': 2}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'cap', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'hat', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 10}]",helmet,other,399,helmet,100.0,100.0,,inst blind,open-source model,Human Wrong / Model Correct
399,COCO_val2014_000000493846.jpg,493846001,what,"Question: What might someone wear on their head when riding this thing? Answer the question using a single word or phrase. 
Answer:","[{'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'helmet', 'answer_confidence': 'maybe', 'answer_id': 2}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'cap', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'hat', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 10}]",helmet,other,399,hat,52.2,33.3,,,open-source model,Human Wrong / Model Correct
399,COCO_val2014_000000493846.jpg,493846001,what,"Question: What might someone wear on their head when riding this thing? Answer the question using a single word or phrase. 
Answer:
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
","[{'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'helmet', 'answer_confidence': 'maybe', 'answer_id': 2}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'cap', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'hat', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 10}]",helmet,other,399,helmet,100.0,100.0,,inst blind,open-source model,Human Wrong / Model Correct
399,COCO_val2014_000000493846.jpg,493846001,what,"Question: What might someone wear on their head when riding this thing? Answer the question using a single word or phrase. 
Answer:","[{'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'helmet', 'answer_confidence': 'maybe', 'answer_id': 2}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'cap', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'hat', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 10}]",helmet,other,399,hat,52.2,33.3,,,open-source model,Human Wrong / Model Correct
399,COCO_val2014_000000493846.jpg,493846001,what,"Question: What might someone wear on their head when riding this thing? Answer the question using a single word or phrase. 
Answer:
Note: No images are provided. For each question, imagine an appropriate image exists and answer based on the most common or universal scenario.
","[{'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'helmet', 'answer_confidence': 'maybe', 'answer_id': 2}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'cap', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'hat', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 10}]",helmet,other,399,helmet,100.0,100.0,,inst blind,open-source model,Human Wrong / Model Correct
399,COCO_val2014_000000493846.jpg,493846001,what,"Question: What might someone wear on their head when riding this thing? Answer the question using a single word or phrase. 
Answer:","[{'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 1}, {'answer': 'helmet', 'answer_confidence': 'maybe', 'answer_id': 2}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 3}, {'answer': 'cap', 'answer_confidence': 'yes', 'answer_id': 4}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 5}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 6}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 7}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 8}, {'answer': 'hat', 'answer_confidence': 'yes', 'answer_id': 9}, {'answer': 'helmet', 'answer_confidence': 'yes', 'answer_id': 10}]",helmet,other,399,hat,52.2,33.3,,,open-source model,Human Wrong / Model Correct
