,model,category,l2_category,question_id,,blind,inst blind,Acc_Visual,Acc_Blind_inst,MG_Acc,Delta_Inst
245,InternVL3.5‑1B,coarse perception,image style & quality,240,100.0,0.0,0.0,100.0,0.0,100.0,0.0
246,InternVL3.5‑1B,coarse perception,image style & quality,244,100.0,0.0,0.0,100.0,0.0,100.0,0.0
247,InternVL3.5‑1B,coarse perception,image style & quality,245,100.0,100.0,100.0,100.0,100.0,0.0,0.0
248,InternVL3.5‑1B,coarse perception,image style & quality,246,100.0,100.0,0.0,100.0,0.0,100.0,100.0
249,InternVL3.5‑1B,coarse perception,image style & quality,247,100.0,0.0,0.0,100.0,0.0,100.0,0.0
250,InternVL3.5‑1B,fine-grained perception,localization,257,100.0,100.0,0.0,100.0,0.0,100.0,100.0
251,InternVL3.5‑1B,fine-grained perception,localization,259,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,InternVL3.5‑1B,fine-grained perception,localization,279,0.0,100.0,100.0,0.0,100.0,-100.0,0.0
253,InternVL3.5‑1B,fine-grained perception,localization,284,100.0,0.0,0.0,100.0,0.0,100.0,0.0
254,InternVL3.5‑1B,fine-grained perception,localization,285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,InternVL3.5‑1B,fine-grained perception,localization,286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,InternVL3.5‑1B,fine-grained perception,localization,294,0.0,100.0,100.0,0.0,100.0,-100.0,0.0
257,InternVL3.5‑1B,fine-grained perception,localization,302,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,InternVL3.5‑1B,fine-grained perception,localization,317,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,InternVL3.5‑1B,fine-grained perception,localization,320,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,InternVL3.5‑1B,fine-grained perception,localization,343,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,InternVL3.5‑1B,fine-grained perception,localization,360,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,InternVL3.5‑1B,fine-grained perception,localization,366,100.0,0.0,100.0,100.0,100.0,0.0,-100.0
263,InternVL3.5‑1B,fine-grained perception,localization,368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,InternVL3.5‑1B,fine-grained perception,localization,371,100.0,100.0,100.0,100.0,100.0,0.0,0.0
265,InternVL3.5‑1B,fine-grained perception,localization,386,0.0,100.0,100.0,0.0,100.0,-100.0,0.0
266,InternVL3.5‑1B,fine-grained perception,localization,390,100.0,0.0,100.0,100.0,100.0,0.0,-100.0
267,InternVL3.5‑1B,fine-grained perception,localization,397,100.0,0.0,0.0,100.0,0.0,100.0,0.0
268,InternVL3.5‑1B,fine-grained perception,localization,405,100.0,0.0,0.0,100.0,0.0,100.0,0.0
269,InternVL3.5‑1B,fine-grained perception,localization,407,0.0,100.0,100.0,0.0,100.0,-100.0,0.0
270,InternVL3.5‑1B,fine-grained perception,localization,409,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,InternVL3.5‑1B,fine-grained perception,localization,410,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,InternVL3.5‑1B,fine-grained perception,localization,411,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,InternVL3.5‑1B,fine-grained perception,localization,423,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,InternVL3.5‑1B,fine-grained perception,localization,426,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,InternVL3.5‑1B,fine-grained perception,localization,427,100.0,0.0,0.0,100.0,0.0,100.0,0.0
276,InternVL3.5‑1B,fine-grained perception,localization,429,100.0,100.0,100.0,100.0,100.0,0.0,0.0
277,InternVL3.5‑1B,fine-grained perception,localization,438,0.0,100.0,100.0,0.0,100.0,-100.0,0.0
278,InternVL3.5‑1B,fine-grained perception,localization,443,100.0,100.0,100.0,100.0,100.0,0.0,0.0
279,InternVL3.5‑1B,fine-grained perception,localization,444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,InternVL3.5‑1B,fine-grained perception,localization,449,100.0,0.0,0.0,100.0,0.0,100.0,0.0
281,InternVL3.5‑1B,fine-grained perception,localization,454,100.0,0.0,0.0,100.0,0.0,100.0,0.0
282,InternVL3.5‑1B,fine-grained perception,localization,464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,InternVL3.5‑1B,fine-grained perception,localization,481,100.0,0.0,0.0,100.0,0.0,100.0,0.0
284,InternVL3.5‑1B,fine-grained perception,localization,484,100.0,100.0,100.0,100.0,100.0,0.0,0.0
285,InternVL3.5‑1B,fine-grained perception,localization,488,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,InternVL3.5‑1B,fine-grained perception,localization,490,100.0,0.0,0.0,100.0,0.0,100.0,0.0
287,InternVL3.5‑1B,fine-grained perception,localization,491,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,InternVL3.5‑1B,fine-grained perception,localization,493,100.0,0.0,100.0,100.0,100.0,0.0,-100.0
289,InternVL3.5‑1B,fine-grained perception,localization,494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,InternVL3.5‑1B,fine-grained perception,object counting,251,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,InternVL3.5‑1B,fine-grained perception,object counting,253,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,InternVL3.5‑1B,fine-grained perception,object counting,254,100.0,0.0,0.0,100.0,0.0,100.0,0.0
293,InternVL3.5‑1B,fine-grained perception,object counting,261,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,InternVL3.5‑1B,fine-grained perception,object counting,263,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,InternVL3.5‑1B,fine-grained perception,object counting,265,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,InternVL3.5‑1B,fine-grained perception,object counting,266,100.0,0.0,0.0,100.0,0.0,100.0,0.0
297,InternVL3.5‑1B,fine-grained perception,object counting,267,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,InternVL3.5‑1B,fine-grained perception,object counting,268,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,InternVL3.5‑1B,fine-grained perception,object counting,273,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,InternVL3.5‑1B,fine-grained perception,object counting,274,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,InternVL3.5‑1B,fine-grained perception,object counting,277,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,InternVL3.5‑1B,fine-grained perception,object counting,278,100.0,0.0,0.0,100.0,0.0,100.0,0.0
303,InternVL3.5‑1B,fine-grained perception,object counting,283,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,InternVL3.5‑1B,fine-grained perception,object counting,292,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,InternVL3.5‑1B,fine-grained perception,object counting,293,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,InternVL3.5‑1B,fine-grained perception,object counting,296,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,InternVL3.5‑1B,fine-grained perception,object counting,297,0.0,100.0,0.0,0.0,0.0,0.0,100.0
308,InternVL3.5‑1B,fine-grained perception,object counting,298,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,InternVL3.5‑1B,fine-grained perception,object counting,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,InternVL3.5‑1B,fine-grained perception,object counting,301,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,InternVL3.5‑1B,fine-grained perception,object counting,303,0.0,100.0,100.0,0.0,100.0,-100.0,0.0
312,InternVL3.5‑1B,fine-grained perception,object counting,305,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,InternVL3.5‑1B,fine-grained perception,object counting,306,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,InternVL3.5‑1B,fine-grained perception,object counting,307,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,InternVL3.5‑1B,fine-grained perception,object counting,308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,InternVL3.5‑1B,fine-grained perception,object counting,309,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,InternVL3.5‑1B,fine-grained perception,object counting,310,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,InternVL3.5‑1B,fine-grained perception,object counting,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,InternVL3.5‑1B,fine-grained perception,object counting,316,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,InternVL3.5‑1B,fine-grained perception,object counting,318,0.0,100.0,100.0,0.0,100.0,-100.0,0.0
321,InternVL3.5‑1B,fine-grained perception,object counting,321,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,InternVL3.5‑1B,fine-grained perception,object counting,322,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,InternVL3.5‑1B,fine-grained perception,object counting,324,100.0,100.0,100.0,100.0,100.0,0.0,0.0
324,InternVL3.5‑1B,fine-grained perception,object counting,330,0.0,100.0,100.0,0.0,100.0,-100.0,0.0
325,InternVL3.5‑1B,fine-grained perception,object counting,331,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,InternVL3.5‑1B,fine-grained perception,object counting,332,0.0,100.0,100.0,0.0,100.0,-100.0,0.0
327,InternVL3.5‑1B,fine-grained perception,object counting,334,100.0,100.0,100.0,100.0,100.0,0.0,0.0
328,InternVL3.5‑1B,fine-grained perception,object counting,335,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,InternVL3.5‑1B,fine-grained perception,object counting,336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,InternVL3.5‑1B,fine-grained perception,object counting,338,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,InternVL3.5‑1B,fine-grained perception,object counting,341,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,InternVL3.5‑1B,fine-grained perception,object counting,349,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,InternVL3.5‑1B,fine-grained perception,object counting,352,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,InternVL3.5‑1B,fine-grained perception,object counting,357,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,InternVL3.5‑1B,fine-grained perception,object counting,361,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,InternVL3.5‑1B,fine-grained perception,object counting,365,0.0,0.0,100.0,0.0,100.0,-100.0,-100.0
337,InternVL3.5‑1B,fine-grained perception,object counting,367,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,InternVL3.5‑1B,fine-grained perception,object counting,375,0.0,100.0,100.0,0.0,100.0,-100.0,0.0
339,InternVL3.5‑1B,fine-grained perception,object counting,382,0.0,100.0,100.0,0.0,100.0,-100.0,0.0
340,InternVL3.5‑1B,fine-grained perception,object counting,384,100.0,0.0,0.0,100.0,0.0,100.0,0.0
341,InternVL3.5‑1B,fine-grained perception,object counting,389,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,InternVL3.5‑1B,fine-grained perception,object counting,391,100.0,0.0,0.0,100.0,0.0,100.0,0.0
343,InternVL3.5‑1B,fine-grained perception,object counting,401,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,InternVL3.5‑1B,fine-grained perception,object counting,403,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,InternVL3.5‑1B,fine-grained perception,object counting,404,100.0,100.0,100.0,100.0,100.0,0.0,0.0
346,InternVL3.5‑1B,fine-grained perception,object counting,412,100.0,0.0,0.0,100.0,0.0,100.0,0.0
347,InternVL3.5‑1B,fine-grained perception,object counting,418,100.0,0.0,0.0,100.0,0.0,100.0,0.0
348,InternVL3.5‑1B,fine-grained perception,object counting,420,0.0,0.0,100.0,0.0,100.0,-100.0,-100.0
349,InternVL3.5‑1B,fine-grained perception,object counting,422,100.0,0.0,0.0,100.0,0.0,100.0,0.0
350,InternVL3.5‑1B,fine-grained perception,object counting,425,100.0,0.0,0.0,100.0,0.0,100.0,0.0
351,InternVL3.5‑1B,fine-grained perception,object counting,428,0.0,100.0,100.0,0.0,100.0,-100.0,0.0
352,InternVL3.5‑1B,fine-grained perception,object counting,430,100.0,0.0,0.0,100.0,0.0,100.0,0.0
353,InternVL3.5‑1B,fine-grained perception,object counting,433,100.0,0.0,0.0,100.0,0.0,100.0,0.0
354,InternVL3.5‑1B,fine-grained perception,object counting,435,100.0,100.0,100.0,100.0,100.0,0.0,0.0
355,InternVL3.5‑1B,fine-grained perception,object counting,436,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,InternVL3.5‑1B,fine-grained perception,object counting,437,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,InternVL3.5‑1B,fine-grained perception,object counting,439,100.0,0.0,0.0,100.0,0.0,100.0,0.0
358,InternVL3.5‑1B,fine-grained perception,object counting,446,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,InternVL3.5‑1B,fine-grained perception,object counting,447,100.0,100.0,0.0,100.0,0.0,100.0,100.0
360,InternVL3.5‑1B,fine-grained perception,object counting,450,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,InternVL3.5‑1B,fine-grained perception,object counting,453,0.0,100.0,100.0,0.0,100.0,-100.0,0.0
362,InternVL3.5‑1B,fine-grained perception,object counting,455,0.0,100.0,100.0,0.0,100.0,-100.0,0.0
363,InternVL3.5‑1B,fine-grained perception,object counting,457,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,InternVL3.5‑1B,fine-grained perception,object counting,458,100.0,0.0,0.0,100.0,0.0,100.0,0.0
365,InternVL3.5‑1B,fine-grained perception,object counting,460,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,InternVL3.5‑1B,fine-grained perception,object counting,461,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,InternVL3.5‑1B,fine-grained perception,object counting,463,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,InternVL3.5‑1B,fine-grained perception,object counting,465,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,InternVL3.5‑1B,fine-grained perception,object counting,467,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,InternVL3.5‑1B,fine-grained perception,object counting,468,0.0,100.0,100.0,0.0,100.0,-100.0,0.0
371,InternVL3.5‑1B,fine-grained perception,object counting,470,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,InternVL3.5‑1B,fine-grained perception,object counting,471,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,InternVL3.5‑1B,fine-grained perception,object counting,473,100.0,0.0,0.0,100.0,0.0,100.0,0.0
374,InternVL3.5‑1B,fine-grained perception,object counting,476,0.0,100.0,0.0,0.0,0.0,0.0,100.0
375,InternVL3.5‑1B,fine-grained perception,object counting,477,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,InternVL3.5‑1B,fine-grained perception,object counting,478,100.0,0.0,0.0,100.0,0.0,100.0,0.0
377,InternVL3.5‑1B,fine-grained perception,object counting,482,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,InternVL3.5‑1B,fine-grained perception,object counting,486,0.0,100.0,100.0,0.0,100.0,-100.0,0.0
379,InternVL3.5‑1B,fine-grained perception,object counting,489,100.0,100.0,100.0,100.0,100.0,0.0,0.0
380,InternVL3.5‑1B,fine-grained perception,object counting,495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,InternVL3.5‑1B,fine-grained perception,object counting,497,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,InternVL3.5‑1B,fine-grained perception,recognition,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,InternVL3.5‑1B,fine-grained perception,recognition,252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,InternVL3.5‑1B,fine-grained perception,recognition,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,InternVL3.5‑1B,fine-grained perception,recognition,256,100.0,100.0,0.0,100.0,0.0,100.0,100.0
386,InternVL3.5‑1B,fine-grained perception,recognition,258,100.0,100.0,100.0,100.0,100.0,0.0,0.0
387,InternVL3.5‑1B,fine-grained perception,recognition,260,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,InternVL3.5‑1B,fine-grained perception,recognition,262,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,InternVL3.5‑1B,fine-grained perception,recognition,264,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,InternVL3.5‑1B,fine-grained perception,recognition,269,100.0,0.0,0.0,100.0,0.0,100.0,0.0
391,InternVL3.5‑1B,fine-grained perception,recognition,270,100.0,0.0,0.0,100.0,0.0,100.0,0.0
392,InternVL3.5‑1B,fine-grained perception,recognition,271,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,InternVL3.5‑1B,fine-grained perception,recognition,272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,InternVL3.5‑1B,fine-grained perception,recognition,275,100.0,100.0,100.0,100.0,100.0,0.0,0.0
395,InternVL3.5‑1B,fine-grained perception,recognition,276,100.0,0.0,0.0,100.0,0.0,100.0,0.0
396,InternVL3.5‑1B,fine-grained perception,recognition,280,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,InternVL3.5‑1B,fine-grained perception,recognition,281,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,InternVL3.5‑1B,fine-grained perception,recognition,282,0.0,100.0,100.0,0.0,100.0,-100.0,0.0
399,InternVL3.5‑1B,fine-grained perception,recognition,287,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,InternVL3.5‑1B,fine-grained perception,recognition,288,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,InternVL3.5‑1B,fine-grained perception,recognition,289,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,InternVL3.5‑1B,fine-grained perception,recognition,290,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,InternVL3.5‑1B,fine-grained perception,recognition,291,100.0,0.0,0.0,100.0,0.0,100.0,0.0
404,InternVL3.5‑1B,fine-grained perception,recognition,295,100.0,0.0,0.0,100.0,0.0,100.0,0.0
405,InternVL3.5‑1B,fine-grained perception,recognition,299,0.0,100.0,100.0,0.0,100.0,-100.0,0.0
406,InternVL3.5‑1B,fine-grained perception,recognition,304,0.0,100.0,0.0,0.0,0.0,0.0,100.0
407,InternVL3.5‑1B,fine-grained perception,recognition,311,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,InternVL3.5‑1B,fine-grained perception,recognition,312,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,InternVL3.5‑1B,fine-grained perception,recognition,314,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,InternVL3.5‑1B,fine-grained perception,recognition,315,100.0,0.0,100.0,100.0,100.0,0.0,-100.0
411,InternVL3.5‑1B,fine-grained perception,recognition,319,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,InternVL3.5‑1B,fine-grained perception,recognition,323,0.0,100.0,100.0,0.0,100.0,-100.0,0.0
413,InternVL3.5‑1B,fine-grained perception,recognition,325,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,InternVL3.5‑1B,fine-grained perception,recognition,326,100.0,0.0,0.0,100.0,0.0,100.0,0.0
415,InternVL3.5‑1B,fine-grained perception,recognition,327,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,InternVL3.5‑1B,fine-grained perception,recognition,328,0.0,100.0,100.0,0.0,100.0,-100.0,0.0
417,InternVL3.5‑1B,fine-grained perception,recognition,329,100.0,0.0,0.0,100.0,0.0,100.0,0.0
418,InternVL3.5‑1B,fine-grained perception,recognition,333,100.0,100.0,0.0,100.0,0.0,100.0,100.0
419,InternVL3.5‑1B,fine-grained perception,recognition,337,100.0,100.0,100.0,100.0,100.0,0.0,0.0
420,InternVL3.5‑1B,fine-grained perception,recognition,339,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,InternVL3.5‑1B,fine-grained perception,recognition,340,100.0,0.0,0.0,100.0,0.0,100.0,0.0
422,InternVL3.5‑1B,fine-grained perception,recognition,342,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,InternVL3.5‑1B,fine-grained perception,recognition,344,100.0,0.0,0.0,100.0,0.0,100.0,0.0
424,InternVL3.5‑1B,fine-grained perception,recognition,345,0.0,100.0,100.0,0.0,100.0,-100.0,0.0
425,InternVL3.5‑1B,fine-grained perception,recognition,346,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,InternVL3.5‑1B,fine-grained perception,recognition,347,100.0,0.0,0.0,100.0,0.0,100.0,0.0
427,InternVL3.5‑1B,fine-grained perception,recognition,348,100.0,100.0,100.0,100.0,100.0,0.0,0.0
428,InternVL3.5‑1B,fine-grained perception,recognition,350,100.0,0.0,0.0,100.0,0.0,100.0,0.0
429,InternVL3.5‑1B,fine-grained perception,recognition,351,100.0,0.0,0.0,100.0,0.0,100.0,0.0
430,InternVL3.5‑1B,fine-grained perception,recognition,353,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,InternVL3.5‑1B,fine-grained perception,recognition,354,100.0,0.0,0.0,100.0,0.0,100.0,0.0
432,InternVL3.5‑1B,fine-grained perception,recognition,355,0.0,100.0,100.0,0.0,100.0,-100.0,0.0
433,InternVL3.5‑1B,fine-grained perception,recognition,356,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,InternVL3.5‑1B,fine-grained perception,recognition,358,100.0,0.0,0.0,100.0,0.0,100.0,0.0
435,InternVL3.5‑1B,fine-grained perception,recognition,359,100.0,100.0,100.0,100.0,100.0,0.0,0.0
436,InternVL3.5‑1B,fine-grained perception,recognition,362,0.0,100.0,100.0,0.0,100.0,-100.0,0.0
437,InternVL3.5‑1B,fine-grained perception,recognition,363,100.0,0.0,0.0,100.0,0.0,100.0,0.0
438,InternVL3.5‑1B,fine-grained perception,recognition,364,100.0,0.0,0.0,100.0,0.0,100.0,0.0
439,InternVL3.5‑1B,fine-grained perception,recognition,369,100.0,100.0,0.0,100.0,0.0,100.0,100.0
440,InternVL3.5‑1B,fine-grained perception,recognition,370,100.0,100.0,0.0,100.0,0.0,100.0,100.0
441,InternVL3.5‑1B,fine-grained perception,recognition,372,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,InternVL3.5‑1B,fine-grained perception,recognition,373,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,InternVL3.5‑1B,fine-grained perception,recognition,374,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,InternVL3.5‑1B,fine-grained perception,recognition,376,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,InternVL3.5‑1B,fine-grained perception,recognition,377,0.0,0.0,100.0,0.0,100.0,-100.0,-100.0
446,InternVL3.5‑1B,fine-grained perception,recognition,378,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,InternVL3.5‑1B,fine-grained perception,recognition,379,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,InternVL3.5‑1B,fine-grained perception,recognition,380,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,InternVL3.5‑1B,fine-grained perception,recognition,381,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,InternVL3.5‑1B,fine-grained perception,recognition,383,100.0,0.0,0.0,100.0,0.0,100.0,0.0
451,InternVL3.5‑1B,fine-grained perception,recognition,385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,InternVL3.5‑1B,fine-grained perception,recognition,387,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,InternVL3.5‑1B,fine-grained perception,recognition,388,100.0,0.0,0.0,100.0,0.0,100.0,0.0
454,InternVL3.5‑1B,fine-grained perception,recognition,392,100.0,0.0,0.0,100.0,0.0,100.0,0.0
455,InternVL3.5‑1B,fine-grained perception,recognition,393,100.0,0.0,0.0,100.0,0.0,100.0,0.0
456,InternVL3.5‑1B,fine-grained perception,recognition,394,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,InternVL3.5‑1B,fine-grained perception,recognition,395,0.0,100.0,100.0,0.0,100.0,-100.0,0.0
458,InternVL3.5‑1B,fine-grained perception,recognition,396,0.0,100.0,100.0,0.0,100.0,-100.0,0.0
459,InternVL3.5‑1B,fine-grained perception,recognition,398,100.0,0.0,0.0,100.0,0.0,100.0,0.0
460,InternVL3.5‑1B,fine-grained perception,recognition,399,100.0,0.0,0.0,100.0,0.0,100.0,0.0
461,InternVL3.5‑1B,fine-grained perception,recognition,400,100.0,100.0,100.0,100.0,100.0,0.0,0.0
462,InternVL3.5‑1B,fine-grained perception,recognition,402,100.0,0.0,0.0,100.0,0.0,100.0,0.0
463,InternVL3.5‑1B,fine-grained perception,recognition,406,100.0,0.0,0.0,100.0,0.0,100.0,0.0
464,InternVL3.5‑1B,fine-grained perception,recognition,408,100.0,0.0,0.0,100.0,0.0,100.0,0.0
465,InternVL3.5‑1B,fine-grained perception,recognition,413,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,InternVL3.5‑1B,fine-grained perception,recognition,414,100.0,0.0,0.0,100.0,0.0,100.0,0.0
467,InternVL3.5‑1B,fine-grained perception,recognition,415,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,InternVL3.5‑1B,fine-grained perception,recognition,416,0.0,0.0,100.0,0.0,100.0,-100.0,-100.0
