,﻿question_num,question_id,answer,confidence,time_spent_seconds,answer_timestamp,participant_id,question,answer_type,answer_original,answer_raw,answer_normalized,correct,answer_similarity,gt_answers,visual_gt,model,meta_model,condition,question_type,new_question_type
96,271,22656001,Yes,0.25,5.2,2025-12-13T14:14:53.560469,74d408e5_20251213_134035,Is there toothpaste on the sink?,yes/no,예,Yes,yes,0.0,0.7335874438285828,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is there,Yes/No
97,271,22656001,No.,0.75,4.38,2025-12-09T14:56:05.209498,9c5d09f3_20251209_121033,Is there toothpaste on the sink?,yes/no,아니오,No.,no,1.0,1.0,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is there,Yes/No
98,271,22656001,No.,0.25,2.6,2025-12-10T19:44:08.423424,825ff3e9_20251210_192335,Is there toothpaste on the sink?,yes/no,아니오,No.,no,1.0,1.0,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is there,Yes/No
99,271,22656001,no,1.0,5.9,2025-12-12T00:11:32.429460,a5909497_20251211_232822,Is there toothpaste on the sink?,yes/no,아니요,no,no,1.0,1.0,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is there,Yes/No
100,271,22656001,No.,0.25,9.37,2025-11-27T20:02:05.311795,b9b2cb98_20251127_193952,Is there toothpaste on the sink?,yes/no,아뇨,No.,no,1.0,1.0,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is there,Yes/No
101,271,22656001,no,1.0,4.12,2025-11-28T22:56:41.427784,dd0f9986_20251128_222537,Is there toothpaste on the sink?,yes/no,아니요,no,no,1.0,1.0,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is there,Yes/No
102,271,22656001,yes,1.0,3.41,2025-12-03T22:09:31.763776,f616d5c7_20251203_212223,Is there toothpaste on the sink?,yes/no,네,yes,yes,0.0,0.7335874438285828,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is there,Yes/No
103,271,22656001,No.,0.5,3.36,2025-11-25T20:56:53.267895,d1548553_20251125_202324,Is there toothpaste on the sink?,yes/no,아니오,No.,no,1.0,1.0,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is there,Yes/No
104,271,22656001,yes,0.5,4.48,2025-12-05T15:33:46.730662,2e184452_20251205_141511_cleaned,Is there toothpaste on the sink?,yes/no,,yes,yes,0.0,0.7335874438285828,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",no,Humans,humans,inst blind,is there,Yes/No
105,272,552849003,In the car.,0.75,6.71,2025-11-24T13:56:03.405970,0756a860_20251124_133827,Where is a man wearing a white robe?,other,차안에,In the car.,in the car,0.0,0.2714594677090645,"['store', 'right side', 'standing near fruit', 'standing by fruit', 'next to produce', 'market', 'near produce', 'market', 'on right', 'store']",store,Humans,humans,inst blind,none of the above,Other
106,272,552849003,Sitting at the table.,0.75,7.56,2025-12-10T23:26:34.578482,02f952bb_20251210_230336,Where is a man wearing a white robe?,other,테이블에 앉아잇음,Sitting at the table.,sitting at the table,0.0,0.2396081045269966,"['store', 'right side', 'standing near fruit', 'standing by fruit', 'next to produce', 'market', 'near produce', 'market', 'on right', 'store']",store,Humans,humans,inst blind,none of the above,Other
107,272,552849003,In the middle,0.75,5.19,2025-12-08T16:01:13.596488,14d2420f_20251208_150302,Where is a man wearing a white robe?,other,가운데,In the middle,in the middle,0.0,0.33360360860824584,"['store', 'right side', 'standing near fruit', 'standing by fruit', 'next to produce', 'market', 'near produce', 'market', 'on right', 'store']",store,Humans,humans,inst blind,none of the above,Other
109,272,552849003,a hospital,1.0,5.97,2025-12-02T10:38:06.461728,29127478_20251202_100107,Where is a man wearing a white robe?,other,병원,a hospital,hospital,0.0,0.22420084923505784,"['store', 'right side', 'standing near fruit', 'standing by fruit', 'next to produce', 'market', 'near produce', 'market', 'on right', 'store']",store,Humans,humans,inst blind,none of the above,Other
110,272,552849003,Hospital 5,1.0,7.46,2025-11-26T09:05:03.643187,218b2db5_20251126_084136,Where is a man wearing a white robe?,other,병원5,Hospital 5,hospital 5,0.0,0.17532987222075463,"['store', 'right side', 'standing near fruit', 'standing by fruit', 'next to produce', 'market', 'near produce', 'market', 'on right', 'store']",store,Humans,humans,inst blind,none of the above,Other
111,272,552849003,middle,0.25,6.26,2025-11-26T15:06:33.770500,3238ebaf_20251126_140604,Where is a man wearing a white robe?,other,,middle,middle,0.0,0.30479121059179304,"['store', 'right side', 'standing near fruit', 'standing by fruit', 'next to produce', 'market', 'near produce', 'market', 'on right', 'store']",store,Humans,humans,inst blind,none of the above,Other
112,272,552849003,Center,1.0,7.04,2025-12-05T23:28:05.286814,3a36e078_20251205_225238,Where is a man wearing a white robe?,other,중앙,Center,center,0.0,0.3162617176771164,"['store', 'right side', 'standing near fruit', 'standing by fruit', 'next to produce', 'market', 'near produce', 'market', 'on right', 'store']",store,Humans,humans,inst blind,none of the above,Other
113,272,552849003,a hospital,0.75,3.83,2025-11-27T14:44:08.426691,5d843d39_20251127_141921,Where is a man wearing a white robe?,other,병원,a hospital,hospital,0.0,0.22420084923505784,"['store', 'right side', 'standing near fruit', 'standing by fruit', 'next to produce', 'market', 'near produce', 'market', 'on right', 'store']",store,Humans,humans,inst blind,none of the above,Other
114,272,552849003,on the left chair,0.75,14.86,2025-12-11T00:42:31.021493,60de6bd6_20251210_170035,Where is a man wearing a white robe?,other,왼쪽 의자에,on the left chair,on the left chair,0.0,0.31381087005138397,"['store', 'right side', 'standing near fruit', 'standing by fruit', 'next to produce', 'market', 'near produce', 'market', 'on right', 'store']",store,Humans,humans,inst blind,none of the above,Other
115,272,552849003,a hospital,0.5,4.39,2025-11-25T14:34:43.712377,6b3a1a8d_20251125_135446,Where is a man wearing a white robe?,other,병원,a hospital,hospital,0.0,0.22420084923505784,"['store', 'right side', 'standing near fruit', 'standing by fruit', 'next to produce', 'market', 'near produce', 'market', 'on right', 'store']",store,Humans,humans,inst blind,none of the above,Other
116,272,552849003,In the examination room.,1.0,8.97,2025-12-04T21:43:09.667812,73df43f3_20251204_210431,Where is a man wearing a white robe?,other,진료실,In the examination room.,in the examination room,0.0,0.24080348163843154,"['store', 'right side', 'standing near fruit', 'standing by fruit', 'next to produce', 'market', 'near produce', 'market', 'on right', 'store']",store,Humans,humans,inst blind,none of the above,Other
117,272,552849003,In the hospital room.,0.5,15.4,2025-12-13T14:15:09.157069,74d408e5_20251213_134035,Where is a man wearing a white robe?,other,병실에 있습니다,In the hospital room.,in the hospital room,0.0,0.2359905332326889,"['store', 'right side', 'standing near fruit', 'standing by fruit', 'next to produce', 'market', 'near produce', 'market', 'on right', 'store']",store,Humans,humans,inst blind,none of the above,Other
118,272,552849003,a hospital,0.75,12.63,2025-12-09T14:56:18.182802,9c5d09f3_20251209_121033,Where is a man wearing a white robe?,other,병원,a hospital,hospital,0.0,0.22420084923505784,"['store', 'right side', 'standing near fruit', 'standing by fruit', 'next to produce', 'market', 'near produce', 'market', 'on right', 'store']",store,Humans,humans,inst blind,none of the above,Other
119,272,552849003,Outside the window,1.0,4.91,2025-12-10T19:44:13.648222,825ff3e9_20251210_192335,Where is a man wearing a white robe?,other,창밖에,Outside the window,outside the window,0.0,0.2735853955149651,"['store', 'right side', 'standing near fruit', 'standing by fruit', 'next to produce', 'market', 'near produce', 'market', 'on right', 'store']",store,Humans,humans,inst blind,none of the above,Other
120,272,552849003,a hospital,1.0,5.18,2025-12-12T00:11:37.905354,a5909497_20251211_232822,Where is a man wearing a white robe?,other,병원,a hospital,hospital,0.0,0.22420084923505784,"['store', 'right side', 'standing near fruit', 'standing by fruit', 'next to produce', 'market', 'near produce', 'market', 'on right', 'store']",store,Humans,humans,inst blind,none of the above,Other
121,272,552849003,a hospital,0.5,5.46,2025-11-27T20:02:10.993585,b9b2cb98_20251127_193952,Where is a man wearing a white robe?,other,병원,a hospital,hospital,0.0,0.22420084923505784,"['store', 'right side', 'standing near fruit', 'standing by fruit', 'next to produce', 'market', 'near produce', 'market', 'on right', 'store']",store,Humans,humans,inst blind,none of the above,Other
122,272,552849003,a hospital,1.0,4.26,2025-11-28T22:56:45.876180,dd0f9986_20251128_222537,Where is a man wearing a white robe?,other,병원,a hospital,hospital,0.0,0.22420084923505784,"['store', 'right side', 'standing near fruit', 'standing by fruit', 'next to produce', 'market', 'near produce', 'market', 'on right', 'store']",store,Humans,humans,inst blind,none of the above,Other
123,272,552849003,In the middle,0.75,8.71,2025-12-03T22:09:40.782992,f616d5c7_20251203_212223,Where is a man wearing a white robe?,other,가운데,In the middle,in the middle,0.0,0.33360360860824584,"['store', 'right side', 'standing near fruit', 'standing by fruit', 'next to produce', 'market', 'near produce', 'market', 'on right', 'store']",store,Humans,humans,inst blind,none of the above,Other
124,272,552849003,by the bed,0.75,5.98,2025-11-25T20:56:59.474769,d1548553_20251125_202324,Where is a man wearing a white robe?,other,침대 옆,by the bed,by the bed,0.0,0.23419263660907746,"['store', 'right side', 'standing near fruit', 'standing by fruit', 'next to produce', 'market', 'near produce', 'market', 'on right', 'store']",store,Humans,humans,inst blind,none of the above,Other
125,272,552849003,bathroom,0.5,8.45,2025-12-05T15:33:55.453932,2e184452_20251205_141511_cleaned,Where is a man wearing a white robe?,other,,bathroom,bathroom,0.0,0.26058830618858336,"['store', 'right side', 'standing near fruit', 'standing by fruit', 'next to produce', 'market', 'near produce', 'market', 'on right', 'store']",store,Humans,humans,inst blind,none of the above,Other
126,273,96762000,10,0.75,4.03,2025-11-24T13:56:07.725940,0756a860_20251124_133827,How many American flags are in the picture?,number,10개,10,10,0.0,0.6148421585559845,"['2', '2', '2', '2', '1', '2', '1', '1', '2', '2']",2,Humans,humans,inst blind,how many,Number
127,273,96762000,5,0.75,5.49,2025-12-10T23:26:40.259227,02f952bb_20251210_230336,How many American flags are in the picture?,number,5개,5,5,0.0,0.664479398727417,"['2', '2', '2', '2', '1', '2', '1', '1', '2', '2']",2,Humans,humans,inst blind,how many,Number
128,273,96762000,3,0.05,2.54,2025-12-08T16:01:16.372344,14d2420f_20251208_150302,How many American flags are in the picture?,number,,3,3,0.0,0.8437466740608215,"['2', '2', '2', '2', '1', '2', '1', '1', '2', '2']",2,Humans,humans,inst blind,how many,Number
130,273,96762000,Several,0.75,5.62,2025-12-02T10:38:12.277594,29127478_20251202_100107,How many American flags are in the picture?,number,여러개,Several,several,0.0,0.4885694861412048,"['2', '2', '2', '2', '1', '2', '1', '1', '2', '2']",2,Humans,humans,inst blind,how many,Number
131,273,96762000,5,1.0,4.46,2025-11-26T09:05:08.297183,218b2db5_20251126_084136,How many American flags are in the picture?,number,,5,5,0.0,0.664479398727417,"['2', '2', '2', '2', '1', '2', '1', '1', '2', '2']",2,Humans,humans,inst blind,how many,Number
132,273,96762000,7,0.25,4.26,2025-11-26T15:06:38.226970,3238ebaf_20251126_140604,How many American flags are in the picture?,number,,7,7,0.0,0.6549963474273681,"['2', '2', '2', '2', '1', '2', '1', '1', '2', '2']",2,Humans,humans,inst blind,how many,Number
133,273,96762000,3,0.5,3.12,2025-12-05T23:28:08.707260,3a36e078_20251205_225238,How many American flags are in the picture?,number,,3,3,0.0,0.8437466740608215,"['2', '2', '2', '2', '1', '2', '1', '1', '2', '2']",2,Humans,humans,inst blind,how many,Number
134,273,96762000,2,0.5,2.78,2025-11-27T14:44:11.492839,5d843d39_20251127_141921,How many American flags are in the picture?,number,,2,2,1.0,0.9416694283485413,"['2', '2', '2', '2', '1', '2', '1', '1', '2', '2']",2,Humans,humans,inst blind,how many,Number
135,273,96762000,1,0.75,6.57,2025-12-11T00:42:37.830896,60de6bd6_20251210_170035,How many American flags are in the picture?,number,,1,1,1.0,0.8638953328132629,"['2', '2', '2', '2', '1', '2', '1', '1', '2', '2']",2,Humans,humans,inst blind,how many,Number
136,273,96762000,3,0.05,6.39,2025-11-25T14:34:50.298171,6b3a1a8d_20251125_135446,How many American flags are in the picture?,number,3개,3,3,0.0,0.8437466740608215,"['2', '2', '2', '2', '1', '2', '1', '1', '2', '2']",2,Humans,humans,inst blind,how many,Number
137,273,96762000,3,0.25,7.84,2025-12-04T21:43:17.891062,73df43f3_20251204_210431,How many American flags are in the picture?,number,,3,3,0.0,0.8437466740608215,"['2', '2', '2', '2', '1', '2', '1', '1', '2', '2']",2,Humans,humans,inst blind,how many,Number
138,273,96762000,3,0.5,4.04,2025-12-13T14:15:13.432507,74d408e5_20251213_134035,How many American flags are in the picture?,number,,3,3,0.0,0.8437466740608215,"['2', '2', '2', '2', '1', '2', '1', '1', '2', '2']",2,Humans,humans,inst blind,how many,Number
139,273,96762000,3,0.5,3.46,2025-12-09T14:56:22.171010,9c5d09f3_20251209_121033,How many American flags are in the picture?,number,3개,3,3,0.0,0.8437466740608215,"['2', '2', '2', '2', '1', '2', '1', '1', '2', '2']",2,Humans,humans,inst blind,how many,Number
140,273,96762000,2,0.25,5.55,2025-12-10T19:44:19.501589,825ff3e9_20251210_192335,How many American flags are in the picture?,number,2개,2,2,1.0,0.9416694283485413,"['2', '2', '2', '2', '1', '2', '1', '1', '2', '2']",2,Humans,humans,inst blind,how many,Number
141,273,96762000,3,0.75,5.49,2025-12-12T00:11:43.884281,a5909497_20251211_232822,How many American flags are in the picture?,number,3개,3,3,0.0,0.8437466740608215,"['2', '2', '2', '2', '1', '2', '1', '1', '2', '2']",2,Humans,humans,inst blind,how many,Number
142,273,96762000,Eight,0.25,4.91,2025-11-27T20:02:16.127317,b9b2cb98_20251127_193952,How many American flags are in the picture?,number,8개,Eight,8,0.0,0.55707545876503,"['2', '2', '2', '2', '1', '2', '1', '1', '2', '2']",2,Humans,humans,inst blind,how many,Number
143,273,96762000,2,1.0,4.2,2025-11-28T22:56:50.268281,dd0f9986_20251128_222537,How many American flags are in the picture?,number,2개,2,2,1.0,0.9416694283485413,"['2', '2', '2', '2', '1', '2', '1', '1', '2', '2']",2,Humans,humans,inst blind,how many,Number
144,273,96762000,3,0.75,7.4,2025-12-03T22:09:48.468999,f616d5c7_20251203_212223,How many American flags are in the picture?,number,3개,3,3,0.0,0.8437466740608215,"['2', '2', '2', '2', '1', '2', '1', '1', '2', '2']",2,Humans,humans,inst blind,how many,Number
145,273,96762000,3,0.25,2.38,2025-11-25T20:57:02.077231,d1548553_20251125_202324,How many American flags are in the picture?,number,,3,3,0.0,0.8437466740608215,"['2', '2', '2', '2', '1', '2', '1', '1', '2', '2']",2,Humans,humans,inst blind,how many,Number
146,273,96762000,3,0.5,5.03,2025-12-05T15:34:00.767769,2e184452_20251205_141511_cleaned,How many American flags are in the picture?,number,,3,3,0.0,0.8437466740608215,"['2', '2', '2', '2', '1', '2', '1', '1', '2', '2']",2,Humans,humans,inst blind,how many,Number
147,274,537701022,It matches.,1.0,4.98,2025-11-24T13:56:12.913873,0756a860_20251124_133827,Does this man's tie match the background?,yes/no,일치한다,It matches.,it matches,0.0,0.25597097277641295,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no']",no,Humans,humans,inst blind,does this,Yes/No
148,274,537701022,no,0.5,3.25,2025-12-10T23:26:43.684664,02f952bb_20251210_230336,Does this man's tie match the background?,yes/no,아니요,no,no,1.0,0.9733587443828583,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no']",no,Humans,humans,inst blind,does this,Yes/No
149,274,537701022,2,0.25,13.25,2025-12-08T16:01:29.852463,14d2420f_20251208_150302,Does this man's tie match the background?,yes/no,,2,2,0.0,0.41519432961940766,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no']",no,Humans,humans,inst blind,does this,Yes/No
151,274,537701022,I don't know.,0.75,7.14,2025-12-02T10:38:19.607652,29127478_20251202_100107,Does this man's tie match the background?,yes/no,모르겠어요,I don't know.,i dont know,0.0,0.2793997824192047,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no']",no,Humans,humans,inst blind,does this,Yes/No
152,274,537701022,yes,1.0,4.56,2025-11-26T09:05:13.056160,218b2db5_20251126_084136,Does this man's tie match the background?,yes/no,네,yes,yes,0.3333333333333333,0.7602286994457245,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no']",no,Humans,humans,inst blind,does this,Yes/No
153,274,537701022,Yes,0.25,5.36,2025-11-26T15:06:43.770536,3238ebaf_20251126_140604,Does this man's tie match the background?,yes/no,,Yes,yes,0.3333333333333333,0.7602286994457245,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no']",no,Humans,humans,inst blind,does this,Yes/No
154,274,537701022,No.,1.0,4.07,2025-12-05T23:28:13.025768,3a36e078_20251205_225238,Does this man's tie match the background?,yes/no,아니오,No.,no,1.0,0.9733587443828583,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no']",no,Humans,humans,inst blind,does this,Yes/No
155,274,537701022,yes,0.25,3.19,2025-11-27T14:44:14.896665,5d843d39_20251127_141921,Does this man's tie match the background?,yes/no,네,yes,yes,0.3333333333333333,0.7602286994457245,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no']",no,Humans,humans,inst blind,does this,Yes/No
156,274,537701022,no,0.75,5.34,2025-12-11T00:42:43.575327,60de6bd6_20251210_170035,Does this man's tie match the background?,yes/no,아니요,no,no,1.0,0.9733587443828583,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no']",no,Humans,humans,inst blind,does this,Yes/No
157,274,537701022,No.,0.25,5.09,2025-11-25T14:34:55.575275,6b3a1a8d_20251125_135446,Does this man's tie match the background?,yes/no,아니오,No.,no,1.0,0.9733587443828583,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no']",no,Humans,humans,inst blind,does this,Yes/No
158,274,537701022,no,0.5,8.1,2025-12-04T21:43:26.250452,73df43f3_20251204_210431,Does this man's tie match the background?,yes/no,아니요,no,no,1.0,0.9733587443828583,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no']",no,Humans,humans,inst blind,does this,Yes/No
159,274,537701022,no,0.75,7.58,2025-12-13T14:15:21.212283,74d408e5_20251213_134035,Does this man's tie match the background?,yes/no,아니요,no,no,1.0,0.9733587443828583,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no']",no,Humans,humans,inst blind,does this,Yes/No
160,274,537701022,No.,0.75,4.6,2025-12-09T14:56:27.091332,9c5d09f3_20251209_121033,Does this man's tie match the background?,yes/no,아니오,No.,no,1.0,0.9733587443828583,"['no', 'no', 'no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no']",no,Humans,humans,inst blind,does this,Yes/No
